,address,lat,long,price,total_area,restaurants,vibrant,cycling_friendly,historic,parks,groceries,pedestrian_friendly,transit_friendly,greenery,year_built,unemployment_rate_2016_,bathrooms,powder_rooms,river_proximity,has_pool,has_garage
75,"3719, Rue de Mentana, Montréal (Le Plateau-Mont-Royal), Neighbourhood Le Plateau-Mont-Royal",45.521934,-73.568508,535000,1045.0,10.0,10.0,10.0,7.0,10,10.0,10.0,10.0,8.0,1900.0,8,1.0,0.0,False,False,False
76,"5620, Rue De La Roche, apt. 105, Montréal (Rosemont/La Petite-Patrie), Neighbourhood La Petite-Patrie",45.53504267,-73.59278575,539000,820.0,10.0,9.0,10.0,6.0,10,10.0,10.0,9.0,6.0,2019.0,8,1.0,1.0,False,False,True
77,"1414, Rue Chomedey, apt. 247, Montréal (Ville-Marie), Neighbourhood Central West",45.49053841,-73.5836932,460000,656.0,10.0,10.0,4.0,7.0,10,10.0,10.0,10.0,4.0,2013.0,10,1.0,0.0,False,False,False
78,"4983, Rue Duchesneau, Montréal (Mercier/Hochelaga-Maisonneuve), Neighbourhood Mercier",45.611374,-73.530407,269000,963.0,5.0,2.0,4.0,2.0,6,7.0,5.0,6.0,2.0,2011.0,9,1.0,0.0,False,False,False
79,"5216, Rue Marquette, Montréal (Le Plateau-Mont-Royal), Neighbourhood Le Plateau-Mont-Royal",45.535867,-73.5837,449000,1084.0,10.0,9.0,10.0,6.0,9,10.0,10.0,9.0,8.0,1920.0,8,1.0,0.0,False,False,False
80,"61A, Avenue Strathyre, Montréal (LaSalle)",45.427859,-73.659182,259000,829.0,5.0,3.0,7.0,3.0,9,5.0,5.0,7.0,7.0,2013.0,10,1.0,0.0,False,False,False
81,"454, Rue De La Gauchetière Ouest, apt. 103C, Montréal (Ville-Marie), Neighbourhood Central West",45.5031,-73.563381,848000,1207.0,10.0,10.0,5.0,7.0,10,9.0,10.0,10.0,3.0,1905.0,10,1.0,0.0,False,False,True
82,"2365, Rue Saint-Patrick, apt. A101, Montréal (Le Sud-Ouest), Neighbourhood Pointe-Saint-Charles",45.482041,-73.569347,990000,1256.0,10.0,7.0,10.0,6.0,10,9.0,10.0,9.0,5.0,2015.0,8,2.0,0.0,False,True,True
83,"8635, Rue Lajeunesse, apt. 306, Montréal (Villeray/Saint-Michel/Parc-Extension), Neighbourhood Villeray",45.54611648,-73.63622815,349000,595.0,9.0,7.0,7.0,5.0,9,10.0,10.0,10.0,5.0,2012.0,11,1.0,0.0,False,True,True
84,"5777, 16e Avenue, Montréal (Rosemont/La Petite-Patrie), Neighbourhood Old Rosemont",45.556588,-73.577292,429000,1250.0,9.0,7.0,8.0,4.0,8,10.0,10.0,8.0,8.0,1948.0,8,1.0,0.0,False,False,False
85,"11900, Rue Dulongpré, apt. 303, Montréal (Ahuntsic-Cartierville), Neighbourhood Cartierville",45.52586693,-73.71180547,289000,745.0,6.0,3.0,4.0,2.0,7,9.0,8.0,9.0,5.0,2011.0,10,1.0,0.0,False,False,False
86,"1070, Rue Berri, apt. 25, Montréal (Ville-Marie), Neighbourhood Central",45.51301282,-73.55700458,449900,611.0,10.0,10.0,9.0,7.0,10,10.0,10.0,10.0,5.0,1987.0,10,1.0,0.0,False,False,False
87,"1248, Avenue de l'Hôtel-de-Ville, apt. 628, Montréal (Ville-Marie), Neighbourhood Central",45.511118,-73.56156,509000,662.0,10.0,10.0,9.0,7.0,10,10.0,10.0,10.0,4.0,2013.0,10,1.0,0.0,False,False,True
88,"90, Rue des Soeurs-Grises, apt. 301, Montréal (Ville-Marie), Neighbourhood La Cité du Multimédia",45.498789,-73.554597,598000,1079.0,10.0,10.0,9.0,9.0,10,10.0,10.0,9.0,4.0,2003.0,10,2.0,0.0,False,False,True
89,"1866, Avenue De La Salle, apt. 6, Montréal (Mercier/Hochelaga-Maisonneuve), Neighbourhood Hochelaga-Maisonneuve",45.551438,-73.539608,324900,859.0,8.0,5.0,10.0,6.0,8,10.0,10.0,8.0,6.0,2004.0,9,1.0,0.0,False,False,False
90,"2145, Rue Saint-Clément, apt. 310, Montréal (Mercier/Hochelaga-Maisonneuve), Neighbourhood Hochelaga-Maisonneuve",45.519041,-73.683533,315000,688.0,7.0,4.0,7.0,3.0,8,10.0,8.0,9.0,7.0,2014.0,9,1.0,0.0,False,False,False
91,"1220, Rue Crescent, apt. 809, Montréal (Ville-Marie), Neighbourhood Golden Square Mile",45.496505,-73.574928,479000,720.0,10.0,10.0,4.0,7.0,10,10.0,10.0,10.0,3.0,2015.0,10,1.0,0.0,False,False,False
92,"1200, Rue Saint-Jacques, apt. 1303, Montréal (Ville-Marie), Neighbourhood Central",45.49496582,-73.56622866,376000,596.0,10.0,10.0,7.0,6.0,10,10.0,10.0,10.0,4.0,2007.0,10,1.0,0.0,False,True,False
93,"3655, Rue Des Lacquiers, apt. 205, Montréal (Le Sud-Ouest), Neighbourhood Saint-Henri/Petite Bourgogne",45.47761145,-73.57728427,449000,847.0,10.0,7.0,10.0,6.0,10,10.0,10.0,9.0,5.0,1999.0,8,1.0,0.0,False,False,True
94,"6879, Avenue Irwin, apt. 1, Montréal (Le Sud-Ouest), Neighbourhood Saint-Paul/Émard",45.44814245,-73.60463558,259000,880.0,7.0,4.0,5.0,3.0,10,8.0,8.0,10.0,6.0,1984.0,8,1.0,0.0,False,False,False
95,"8185, Rue George, apt. 102, Montréal (LaSalle)",45.42420634,-73.6100528,479000,1384.0,5.0,3.0,8.0,0.0,9,8.0,6.0,7.0,5.0,2005.0,10,2.0,0.0,False,False,True
96,"455, Rue Saint-Louis, apt. 504, Montréal (Ville-Marie), Neighbourhood Old Montréal",45.5114096,-73.55347234,739900,1088.0,10.0,10.0,8.0,7.0,10,10.0,10.0,10.0,5.0,2012.0,10,2.0,1.0,False,False,True
97,"490, Rue Sherbrooke, apt. 5, Montréal (Lachine), Neighbourhood East",45.44509256,-73.668307,274900,996.0,5.0,3.0,2.0,3.0,7,6.0,5.0,5.0,5.0,2005.0,9,1.0,0.0,False,False,False
98,"6831, Rue Sherbrooke Ouest, apt. 402, Montréal (Côte-des-Neiges/Notre-Dame-de-Grâce), Neighbourhood Notre-Dame-de-Grâce",45.46153501,-73.63389856,599000,1229.0,7.0,4.0,6.0,4.0,9,9.0,9.0,9.0,9.0,1987.0,11,2.0,0.0,False,False,True
99,"2, Place des Jardins-des-Vosges, apt. 114, Montréal (Verdun/Île-des-Soeurs), Neighbourhood Île-des-Soeurs",45.45042022,-73.54912527,465000,961.0,3.0,1.0,7.0,0.0,9,2.0,3.0,5.0,6.0,2004.0,8,2.0,0.0,False,False,True
100,"18, Rue de la Poudrière, apt. 102, Montréal (Verdun/Île-des-Soeurs), Neighbourhood Verdun",45.471867,-73.567614,399000,939.0,9.0,5.0,5.0,4.0,8,9.0,9.0,9.0,7.0,1984.0,8,1.0,0.0,False,False,True
101,"10050, Place de l'Acadie, apt. 542, Montréal (Ahuntsic-Cartierville), Neighbourhood Nouveau Bordeaux",45.53295988,-73.68050744,344900,795.0,6.0,4.0,3.0,0.0,10,9.0,8.0,9.0,3.0,2017.0,10,1.0,0.0,False,False,True
102,"1885, Rue de la Visitation, apt. 206, Montréal (Ville-Marie), Neighbourhood Central",45.521639,-73.560951,589000,1157.0,10.0,10.0,10.0,7.0,10,10.0,10.0,10.0,6.0,2015.0,10,2.0,0.0,False,False,False
103,"6026, Avenue De Lorimier, Montréal (Rosemont/La Petite-Patrie), Neighbourhood La Petite-Patrie",45.543686,-73.591117,379000,866.0,10.0,9.0,10.0,5.0,9,10.0,10.0,9.0,5.0,2003.0,8,1.0,0.0,False,False,False
104,"7980, Rue Malouin, apt. 108, Montréal (Saint-Léonard)",45.588725,-73.586611,239000,925.0,7.0,4.0,4.0,0.0,8,10.0,8.0,7.0,5.0,2003.0,11,1.0,0.0,False,False,False
105,"1070, Rue De Bleury, apt. 508-509, Montréal (Ville-Marie), Neighbourhood Central",45.50453536,-73.56329341,998000,1419.0,10.0,10.0,6.0,7.0,8,9.0,10.0,10.0,3.0,2012.0,10,2.0,0.0,False,False,True
106,"3984, Rue Arthur-Champoux, Montréal (Montréal-Nord)",45.592506,-73.641481,240000,1041.0,6.0,4.0,5.0,2.0,9,9.0,9.0,8.0,7.0,1965.0,12,1.0,0.0,False,False,False
107,"2000, Rue Drummond, apt. 1905, Montréal (Ville-Marie), Neighbourhood Golden Square Mile",45.499473,-73.57662,730000,1023.0,10.0,10.0,7.0,7.0,8,9.0,10.0,10.0,4.0,2006.0,10,2.0,0.0,False,False,True
108,"1185, boulevard De Maisonneuve Est, apt. 3D, Montréal (Ville-Marie), Neighbourhood Village",45.51896521,-73.55799353,329000,658.0,10.0,10.0,10.0,7.0,10,10.0,10.0,10.0,3.0,2009.0,10,1.0,0.0,False,False,False
109,"6980, Chemin de la Côte-Saint-Luc, apt. 812, Montréal (Côte-des-Neiges/Notre-Dame-de-Grâce), Neighbourhood Notre-Dame-de-Grâce",45.46621547,-73.65253467,399000,1533.0,6.0,4.0,6.0,0.0,9,9.0,10.0,8.0,9.0,1986.0,11,2.0,0.0,False,True,True
110,"3946, Rue Cool, Montréal (Verdun/Île-des-Soeurs), Neighbourhood Verdun",45.464702,-73.577484,224900,565.0,8.0,5.0,9.0,5.0,10,10.0,10.0,8.0,6.0,1915.0,8,1.0,0.0,False,False,False
111,"6783, Rue Drolet, Montréal (Rosemont/La Petite-Patrie), Neighbourhood Little Italy",45.535615,-73.610485,849000,1449.0,10.0,9.0,10.0,6.0,9,10.0,10.0,9.0,7.0,1910.0,8,2.0,1.0,False,False,False
112,"4550, 2e Avenue, apt. 404, Montréal (Rosemont/La Petite-Patrie), Neighbourhood Shop Angus",45.544772,-73.571743,499700,1053.0,10.0,8.0,10.0,5.0,10,10.0,10.0,8.0,7.0,2015.0,8,2.0,0.0,False,False,True
113,"4416, Avenue De Lorimier, Montréal (Le Plateau-Mont-Royal), Neighbourhood Le Plateau-Mont-Royal",45.534347,-73.571308,479000,1085.0,10.0,10.0,10.0,7.0,10,10.0,10.0,9.0,8.0,1905.0,8,1.0,0.0,False,False,False
114,"5700, Rue Garnier, apt. 403, Montréal (Rosemont/La Petite-Patrie), Neighbourhood La Petite-Patrie",45.53732559,-73.59066082,549800,837.0,10.0,9.0,10.0,5.0,10,9.0,10.0,9.0,5.0,2016.0,8,1.0,1.0,False,False,True
115,"5620, Rue De La Roche, apt. 201, Montréal (Rosemont/La Petite-Patrie), Neighbourhood La Petite-Patrie",45.53459176,-73.59257117,449000,814.0,10.0,9.0,10.0,5.0,10,9.0,9.0,9.0,4.0,2019.0,8,1.0,0.0,False,False,False
116,"680, Rue De Courcelle, apt. 705, Montréal (Le Sud-Ouest), Neighbourhood Saint-Henri/Petite Bourgogne",45.47468936,-73.59381956,575000,1014.0,10.0,7.0,4.0,6.0,9,10.0,10.0,9.0,4.0,2011.0,8,1.0,0.0,False,False,True
117,"210, Chemin du Golf, apt. 204, Montréal (Verdun/Île-des-Soeurs), Neighbourhood Île-des-Soeurs",45.46905761,-73.54745578,309000,709.0,6.0,3.0,9.0,0.0,9,9.0,6.0,7.0,6.0,2004.0,8,1.0,0.0,False,True,True
118,"1963, Rue Honoré-Beaugrand, Montréal (Mercier/Hochelaga-Maisonneuve), Neighbourhood Mercier",45.590669,-73.515359,289500,1050.0,5.0,3.0,4.0,4.0,7,7.0,6.0,6.0,8.0,2004.0,9,1.0,0.0,False,False,False
119,"4355, boulevard Saint-Michel, apt. 102, Montréal (Rosemont/La Petite-Patrie), Neighbourhood Shop Angus",45.548357,-73.563131,369700,892.0,9.0,7.0,8.0,4.0,10,9.0,10.0,9.0,5.0,1989.0,8,1.0,0.0,False,False,False
120,"1850, Rue des Carrières, apt. 101, Montréal (Rosemont/La Petite-Patrie), Neighbourhood La Petite-Patrie",45.539835,-73.587623,229000,644.0,10.0,9.0,10.0,5.0,9,10.0,10.0,9.0,6.0,2008.0,8,1.0,0.0,False,False,False
121,"5265, Rue Saint-Hubert, apt. 3, Montréal (Le Plateau-Mont-Royal), Neighbourhood Le Plateau-Mont-Royal",45.530068,-73.589791,399000,797.0,10.0,10.0,10.0,6.0,10,10.0,10.0,9.0,5.0,1985.0,8,1.0,0.0,False,False,True
122,"854, Avenue Davaar, Montréal (Outremont)",45.517933,-73.618384,599000,1235.0,10.0,7.0,7.0,5.0,10,9.0,10.0,9.0,8.0,1922.0,6,1.0,0.0,False,False,False
123,"8762, Rue De Teck, Montréal (Mercier/Hochelaga-Maisonneuve), Neighbourhood Mercier",45.604417,-73.527537,315000,899.0,6.0,4.0,5.0,3.0,8,9.0,7.0,8.0,7.0,1955.0,9,2.0,0.0,False,False,False
124,"3100, Rue Rachel Est, apt. 415, Montréal (Rosemont/La Petite-Patrie), Neighbourhood Shop Angus",45.54302737,-73.56123456,489800,748.0,9.0,7.0,7.0,4.0,10,10.0,10.0,9.0,6.0,2014.0,8,1.0,0.0,False,True,True
125,"1080, Rue Saint-Mathieu, apt. 304, Montréal (Ville-Marie), Neighbourhood Central West",45.491948,-73.576368,548000,1193.0,10.0,10.0,4.0,7.0,10,10.0,10.0,10.0,6.0,1988.0,10,2.0,0.0,False,False,True
126,"765, Rue Bourget, apt. 126, Montréal (Le Sud-Ouest), Neighbourhood Saint-Henri/Petite Bourgogne",45.48159835,-73.58517647,349000,465.0,10.0,8.0,7.0,6.0,10,10.0,10.0,10.0,6.0,2008.0,8,1.0,0.0,False,True,True
127,"9945, Rue Lajeunesse, apt. 210, Montréal (Ahuntsic-Cartierville), Neighbourhood Ahuntsic West",45.55236153,-73.65765818,259900,692.0,8.0,5.0,6.0,3.0,9,9.0,10.0,10.0,7.0,2013.0,10,1.0,0.0,False,False,False
128,"6635, Rue Saint-André, apt. 100, Montréal (Rosemont/La Petite-Patrie), Neighbourhood La Petite-Patrie",45.53749577,-73.6047359,340000,473.0,10.0,10.0,10.0,6.0,9,10.0,10.0,9.0,4.0,2015.0,8,1.0,0.0,False,False,False
129,"524, Avenue Lebrun, Montréal (Mercier/Hochelaga-Maisonneuve), Neighbourhood Mercier",45.596668,-73.512575,209900,931.0,5.0,3.0,7.0,4.0,9,8.0,6.0,6.0,6.0,1997.0,9,1.0,0.0,False,False,False
130,"1280, Rue Saint-Jacques, apt. 1406, Montréal (Ville-Marie), Neighbourhood Central",45.494304,-73.56669,569900,971.0,10.0,10.0,7.0,6.0,10,10.0,10.0,10.0,4.0,2007.0,10,2.0,0.0,False,True,True
131,"175, Rue de la Montagne, apt. 1001, Montréal (Le Sud-Ouest), Neighbourhood Griffintown",45.491959,-73.55905,509000,687.0,10.0,9.0,10.0,5.0,10,10.0,10.0,9.0,6.0,2017.0,8,1.0,0.0,False,False,True
132,"4791, Avenue Henri-Julien, Montréal (Le Plateau-Mont-Royal), Neighbourhood Le Plateau-Mont-Royal",45.524252,-73.58659,699000,1223.0,10.0,10.0,10.0,7.0,10,10.0,10.0,10.0,6.0,1997.0,8,1.0,1.0,False,False,True
133,"1983, Rue Cardinal, Montréal (Le Sud-Ouest), Neighbourhood Saint-Paul/Émard",45.460274,-73.591235,417000,1078.0,8.0,5.0,9.0,5.0,8,10.0,10.0,8.0,8.0,2016.0,8,1.0,0.0,False,False,False
134,"7160, boulevard Saint-Laurent, apt. 306, Montréal (Rosemont/La Petite-Patrie), Neighbourhood Little Italy",45.53446478,-73.61804393,549000,1021.0,10.0,9.0,10.0,6.0,10,10.0,10.0,10.0,5.0,1967.0,8,1.0,1.0,False,False,False
135,"2900, boulevard de la Côte-Vertu, apt. 206, Montréal (Saint-Laurent), Neighbourhood Saint-Laurent West",45.4997111,-73.70030873,549000,1516.0,6.0,3.0,5.0,0.0,6,8.0,6.0,7.0,3.0,2003.0,10,2.0,0.0,False,False,True
136,"100, Rue André-Prévost, apt. 2202, Montréal (Verdun/Île-des-Soeurs), Neighbourhood Île-des-Soeurs",45.447286,-73.56049,1149000,1760.0,2.0,1.0,5.0,0.0,6,1.0,3.0,2.0,6.0,2013.0,8,2.0,1.0,True,True,True
137,"1254, Rue Saint-Marc, apt. 22, Montréal (Ville-Marie), Neighbourhood Central West",45.49218071,-73.57983646,399000,857.0,10.0,10.0,5.0,7.0,10,10.0,10.0,10.0,6.0,1914.0,10,2.0,0.0,False,False,False
138,"7651, Rue Berri, Montréal (Villeray/Saint-Michel/Parc-Extension), Neighbourhood Villeray",45.54134,-73.62181947,324800,648.0,10.0,9.0,10.0,6.0,9,10.0,10.0,9.0,6.0,1925.0,11,1.0,0.0,False,False,False
139,"2823, Rue Jacques-Hertel, apt. 102, Montréal (Le Sud-Ouest), Neighbourhood Saint-Paul/Émard",45.459169,-73.600989,299000,587.0,7.0,5.0,7.0,5.0,8,9.0,9.0,7.0,6.0,2011.0,8,1.0,0.0,False,False,False
140,"1450, boulevard René-Lévesque Ouest, apt. 1514, Montréal (Ville-Marie), Neighbourhood Central",45.49454605,-73.57384681,349000,322.0,10.0,10.0,4.0,7.0,10,10.0,10.0,10.0,5.0,2017.0,10,1.0,0.0,False,False,True
141,"6945, Avenue Champchevrier, apt. 302, Montréal (Anjou)",45.600695,-73.571355,369000,1365.0,7.0,4.0,3.0,2.0,8,9.0,6.0,7.0,6.0,1988.0,10,1.0,0.0,False,False,True
142,"765, Rue Bourget, apt. 538, Montréal (Le Sud-Ouest), Neighbourhood Saint-Henri/Petite Bourgogne",45.48163596,-73.58527839,589000,878.0,10.0,8.0,7.0,6.0,10,10.0,10.0,10.0,6.0,2008.0,8,1.0,0.0,False,True,True
143,"3535, Avenue Papineau, apt. 1816, Montréal (Le Plateau-Mont-Royal), Neighbourhood Le Plateau-Mont-Royal",45.529408,-73.566471,198800,416.0,10.0,10.0,10.0,6.0,10,10.0,10.0,9.0,9.0,1971.0,8,1.0,0.0,False,True,False
144,"750, Place Fortier, apt. 1101, Montréal (Saint-Laurent), Neighbourhood Others",45.52063293,-73.6697382,309000,1333.0,6.0,3.0,4.0,2.0,8,9.0,7.0,8.0,5.0,1982.0,10,2.0,0.0,False,True,True
145,"7500, 19e Avenue, apt. 203, Montréal (Villeray/Saint-Michel/Parc-Extension), Neighbourhood Saint-Michel",45.56651314,-73.59812352,269000,714.0,8.0,5.0,5.0,2.0,10,10.0,10.0,9.0,6.0,2015.0,11,1.0,0.0,False,False,False
146,"4885, boulevard Henri-Bourassa Ouest, apt. 327, Montréal (Saint-Laurent), Neighbourhood Others",45.522878,-73.70739,299900,780.0,6.0,3.0,4.0,2.0,8,9.0,8.0,9.0,3.0,2010.0,10,1.0,0.0,False,False,True
147,"16360, Rue Sherbrooke Est, apt. 302, Montréal (Rivière-des-Prairies/Pointe-aux-Trembles), Neighbourhood Pointe-aux-Trembles",45.697714,-73.488448,259900,1086.0,4.0,2.0,6.0,2.0,8,8.0,3.0,5.0,4.0,2013.0,7,1.0,0.0,False,False,True
148,"315, Rue Richmond, apt. 110, Montréal (Le Sud-Ouest), Neighbourhood Griffintown",45.48841231,-73.56487883,560000,779.0,10.0,8.0,9.0,6.0,10,9.0,10.0,9.0,3.0,2019.0,8,1.0,0.0,False,False,True
149,"1300, Rue Jarry Est, apt. 1, Montréal (Villeray/Saint-Michel/Parc-Extension), Neighbourhood Villeray",45.54998207,-73.62187922,259000,732.0,9.0,7.0,7.0,4.0,8,10.0,10.0,9.0,4.0,2004.0,11,1.0,0.0,False,False,False
150,"1050, Rue Drummond, apt. 3701, Montréal (Ville-Marie), Neighbourhood Central West",45.497357,-73.571103,1190000,988.0,10.0,10.0,4.0,7.0,10,10.0,10.0,10.0,3.0,2017.0,10,2.0,0.0,False,True,True
151,"6761, Place d'Antioche, apt. 6, Montréal (Anjou)",45.594209,-73.560174,349000,1117.0,7.0,4.0,6.0,0.0,8,8.0,8.0,6.0,6.0,1983.0,10,1.0,0.0,False,False,True
152,"1225, Rue Notre-Dame Ouest, apt. 620, Montréal (Ville-Marie), Neighbourhood Central",45.4939295,-73.56433615,460000,728.0,10.0,10.0,9.0,6.0,10,10.0,10.0,10.0,3.0,2004.0,10,1.0,0.0,False,False,True
153,"6463, Avenue De Lorimier, apt. 206, Montréal (Rosemont/La Petite-Patrie), Neighbourhood La Petite-Patrie",45.545547,-73.594164,348000,612.0,10.0,9.0,10.0,5.0,8,9.0,10.0,9.0,6.0,2015.0,8,1.0,0.0,False,False,True
154,"10200, boulevard de l'Acadie, apt. 908, Montréal (Ahuntsic-Cartierville), Neighbourhood Nouveau Bordeaux",45.533959,-73.673547,369900,862.0,7.0,4.0,3.0,0.0,10,10.0,8.0,8.0,4.0,2013.0,10,2.0,0.0,False,False,True
155,"6541, boulevard Saint-Laurent, apt. 201, Montréal (Rosemont/La Petite-Patrie), Neighbourhood Little Italy",45.530821,-73.609237,289000,484.0,10.0,10.0,10.0,6.0,10,10.0,10.0,10.0,4.0,2010.0,8,1.0,0.0,False,False,False
156,"6057, Avenue MacDonald, Montréal (Côte-des-Neiges/Notre-Dame-de-Grâce), Neighbourhood Côte-des-Neiges",45.485864,-73.643759,818000,2400.0,7.0,4.0,5.0,3.0,8,10.0,8.0,8.0,8.0,1953.0,11,3.0,0.0,False,False,True
157,"2024, Avenue Jeanne-d'Arc, apt. 2, Montréal (Mercier/Hochelaga-Maisonneuve), Neighbourhood Hochelaga-Maisonneuve",45.54962116,-73.54235263,389000,758.0,8.0,7.0,9.0,6.0,8,10.0,10.0,8.0,4.0,2009.0,9,1.0,0.0,False,False,False
158,"9619, Rue Notre-Dame Est, Montréal (Mercier/Hochelaga-Maisonneuve), Neighbourhood Hochelaga-Maisonneuve",45.610271,-73.511096,449000,1482.0,5.0,3.0,7.0,4.0,7,8.0,5.0,6.0,3.0,1953.0,9,1.0,0.0,False,False,False
159,"1553, Rue du Centre, apt. 201, Montréal (Le Sud-Ouest), Neighbourhood Pointe-Saint-Charles",45.485018,-73.559064,459000,850.0,10.0,7.0,10.0,6.0,10,9.0,10.0,9.0,5.0,2011.0,8,1.0,0.0,False,False,True
160,"3655, Rue Jean-Gascon, apt. 105, Montréal (Saint-Laurent), Neighbourhood New Saint-Laurent/Bois-Franc",45.51044304,-73.71947995,488000,935.0,5.0,2.0,6.0,0.0,8,6.0,5.0,6.0,2.0,2016.0,10,2.0,0.0,False,True,True
161,"7273, Rue Chouinard, Montréal (LaSalle)",45.44093594,-73.61580315,449000,1706.0,6.0,3.0,6.0,0.0,9,9.0,6.0,7.0,6.0,1995.0,10,1.0,0.0,False,False,False
162,"4597, Avenue Papineau, Montréal (Le Plateau-Mont-Royal), Neighbourhood Le Plateau-Mont-Royal",45.533731,-73.575797,385000,747.0,10.0,10.0,10.0,7.0,10,10.0,10.0,9.0,6.0,1910.0,8,1.0,0.0,False,False,False
163,"945, Rue Muir, apt. 306, Montréal (Saint-Laurent), Neighbourhood Others",45.52356473,-73.6708712,319000,773.0,7.0,4.0,4.0,2.0,9,9.0,7.0,9.0,7.0,2005.0,10,2.0,0.0,False,False,True
164,"3300, boulevard Cavendish, apt. 408, Montréal (Côte-des-Neiges/Notre-Dame-de-Grâce), Neighbourhood Notre-Dame-de-Grâce",45.462898,-73.62815,259000,648.0,7.0,5.0,6.0,4.0,8,10.0,9.0,9.0,5.0,2013.0,11,1.0,0.0,False,False,False
165,"6811, Rue Clark, Montréal (Rosemont/La Petite-Patrie), Neighbourhood Little Italy",45.532244,-73.614416,235000,508.0,10.0,9.0,10.0,6.0,10,10.0,10.0,9.0,5.0,1910.0,8,1.0,0.0,False,False,False
166,"195, Rue Peel, apt. 1803, Montréal (Le Sud-Ouest), Neighbourhood Griffintown",45.49342955,-73.5578928,419900,550.0,10.0,9.0,10.0,6.0,10,10.0,10.0,10.0,4.0,2018.0,8,1.0,0.0,False,False,False
167,"1010, Rue William, apt. 407, Montréal (Le Sud-Ouest), Neighbourhood Griffintown",45.4956027,-73.56058656,499000,685.0,10.0,10.0,9.0,7.0,9,10.0,10.0,10.0,3.0,2012.0,8,1.0,0.0,False,True,True
168,"2212, Rue Harmony, apt. 202, Montréal (Ville-Marie), Neighbourhood Central",45.531297,-73.558324,449000,921.0,10.0,10.0,10.0,7.0,10,10.0,10.0,9.0,6.0,2017.0,10,1.0,0.0,False,False,False
169,"2530, Place Michel-Brault, apt. 513, Montréal (Rosemont/La Petite-Patrie), Neighbourhood Old Rosemont",45.542214,-73.573966,289700,523.0,10.0,7.0,9.0,3.0,10,10.0,8.0,8.0,3.0,2015.0,8,1.0,0.0,False,True,False
170,"2244, Rue Victoria, apt. 2, Montréal (Lachine), Neighbourhood East",45.436199,-73.684462,419900,773.0,5.0,3.0,8.0,5.0,10,9.0,7.0,5.0,5.0,2014.0,9,1.0,0.0,False,False,False
171,"640, Rue Henri-Duhamel, apt. 2, Montréal (Verdun/Île-des-Soeurs), Neighbourhood Verdun",45.47215772,-73.57120092,299000,621.0,9.0,5.0,8.0,5.0,10,10.0,10.0,9.0,4.0,2017.0,8,1.0,0.0,False,False,False
172,"164, Rue Galt, Montréal (Verdun/Île-des-Soeurs), Neighbourhood Verdun",45.461632,-73.56527,499000,1171.0,8.0,5.0,8.0,6.0,10,10.0,10.0,9.0,6.0,1993.0,8,1.0,1.0,False,False,False
173,"2507, Rue Champdoré, apt. 104, Montréal (Villeray/Saint-Michel/Parc-Extension), Neighbourhood Saint-Michel",45.571529,-73.636101,199900,788.0,7.0,4.0,6.0,2.0,10,9.0,9.0,7.0,5.0,2006.0,11,1.0,0.0,False,False,False
174,"760, Chemin Marie-Le Ber, apt. 222, Montréal (Verdun/Île-des-Soeurs), Neighbourhood Île-des-Soeurs",45.46461,-73.550104,325000,695.0,4.0,2.0,7.0,0.0,7,9.0,4.0,4.0,9.0,1994.0,8,1.0,1.0,False,False,False
175,"2380, Avenue Pierre-Dupuy, apt. 605, Montréal (Ville-Marie), Neighbourhood Cité du Havre",45.495776,-73.544409,975000,1681.0,9.0,4.0,7.0,0.0,9,4.0,7.0,7.0,4.0,2004.0,10,2.0,0.0,True,True,True
176,"5675, Avenue De Chateaubriand, apt. 111, Montréal (Rosemont/La Petite-Patrie), Neighbourhood La Petite-Patrie",45.55072212,-73.58333588,349900,599.0,9.0,8.0,10.0,5.0,10,10.0,10.0,9.0,7.0,2011.0,8,1.0,0.0,False,False,False
177,"204, Rue de l'Hôpital, apt. 401, Montréal (Ville-Marie), Neighbourhood Old Montréal",45.503252,-73.556684,620000,959.0,10.0,10.0,6.0,10.0,10,10.0,10.0,10.0,4.0,1904.0,10,2.0,0.0,False,False,False
178,"2330, Rue Ward, apt. 402, Montréal (Saint-Laurent), Neighbourhood Saint-Laurent West",45.496431,-73.681258,295000,948.0,6.0,3.0,3.0,0.0,6,7.0,6.0,7.0,4.0,1988.0,10,1.0,0.0,False,False,True
179,"828, Avenue Querbes, apt. 308, Montréal (Outremont)",45.523792,-73.612398,948000,1709.0,10.0,8.0,9.0,6.0,10,10.0,10.0,9.0,7.0,2002.0,6,2.0,0.0,False,False,True
180,"5229, Avenue De Lorimier, Montréal (Le Plateau-Mont-Royal), Neighbourhood Le Plateau-Mont-Royal",45.53878191,-73.57983129,249000,541.0,10.0,9.0,10.0,6.0,10,9.0,10.0,9.0,8.0,1925.0,8,1.0,0.0,False,False,False
181,"12640, Rue Sherbrooke Est, apt. 11, Montréal (Rivière-des-Prairies/Pointe-aux-Trembles), Neighbourhood Pointe-aux-Trembles",45.651999,-73.51023359,174000,883.0,5.0,2.0,5.0,0.0,7,9.0,6.0,6.0,3.0,1985.0,7,1.0,0.0,False,False,False
182,"2610, Avenue Bennett, apt. 326, Montréal (Mercier/Hochelaga-Maisonneuve), Neighbourhood Hochelaga-Maisonneuve",45.557761,-73.547913,409000,1078.0,7.0,5.0,9.0,4.0,10,10.0,9.0,9.0,7.0,1989.0,9,1.0,0.0,False,False,True
